client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32209832.mp3	Ameshinda gari jipya	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32209840.mp3	Subiri ina utungu lakini ni dawa	4	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32209903.mp3	Miliki kiwanja kilichopimwa.	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32209945.mp3	Si ndo sentensi hiyo?	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32209955.mp3	Leo nakohowa sana	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32209973.mp3	Mwanahamisi fungua mlango	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32209978.mp3	Huyu msichana ana uso mzuri sana	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32210099.mp3	Wananchi wanakusanya mawe wajenge	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32210101.mp3	Chukua hii weka badala ya ile	4	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32210202.mp3	Samaki shazi zima wanaoza	3	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32210578.mp3	Daktari hodari amefariki	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32210621.mp3	Sikiliza kwa makini kisha jibu maswali.	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32210701.mp3	Yule bwana ni mhalifu	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32210844.mp3	Maryam sentensi nyengine	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32211033.mp3	Kutunza historia ya nchi ni vizuri sana.	3	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32211056.mp3	Mabibo ni tamu.	2	0				sw	
3c9bda3a89657ee3a39fffe0bd33f390827f2fec2dd3f9cef5aeadf8f0733cb33a8fc54c84af061ea0d8621bc8c58b168b2e05ba2e7c1ec4a5156d5db53fac89	common_voice_sw_32211064.mp3	Wataka nini?	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264447.mp3	Palizi ifanyiki jana	3	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264581.mp3	Tutakutana kwenye makutano yetu	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264600.mp3	Mame aita wanawe wadigi	8	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264604.mp3	Chakula hichi chadhuru watu.	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264641.mp3	Simu yangu imeisha chaja	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264672.mp3	Lori hii imekuja na mtanga	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264676.mp3	Baba epokea baruwa kutoka skuli	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264754.mp3	Watoto wale ni patha za nde.	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264780.mp3	Mthele ule ni mzuri	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264809.mp3	Paa lya nyumba lyekugwa kwa upepo	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264814.mp3	Mizigo yako kagulya vizuri	2	1				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264905.mp3	Havule wakati ataka kuvakwa lazima litoke idhini kwa ishe.	6	1				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264920.mp3	akili	4	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32264971.mp3	Aliowa mke mkuu	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32265076.mp3	Pangilia mambo yako vizuri.	7	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32265078.mp3	Vahindi hunua kuku va kidomo kwa senthi ningi.	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32265103.mp3	Ondoa takataka hapa	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32265130.mp3	Kulya kwa matonge	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32265133.mp3	Tena nimekurikodi	2	0				sw	
ca09d3539aab4181ea9cae3eddf72c201d55815c560a3e7d424921619a265610cd5e60d128883b27b8bdb899cb6898050d06e468512c3eff200f6de0eb67835e	common_voice_sw_32265142.mp3	Mama anapenda kula sima	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_31995952.mp3	Kaa katika sehemu salama.	7	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32004373.mp3	Mtoto nmiezi mingapi? Ah	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32004548.mp3	Soma kwa umakini Habari hii.	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32073000.mp3	Mkanye mwanao kwa kigomba mpaka ashike adabu ake.	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32073002.mp3	Hebu nng’arishiye viatu vyangu	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32073004.mp3	Waso haya wana miji yao	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32099001.mp3	Kutunza historia ya nchi ni vizuri sana.	6	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32150308.mp3	Amekuja kumchukua	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32152406.mp3	Mbio za sakafuni huishia ukingoni	4	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32227734.mp3	Kake apaliya mpunga	5	2				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32238087.mp3	Bidii ya mja haipingi kudura	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32246353.mp3	Tabiya ni tabiya tu	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32250238.mp3	Jibu ulilopewa ni sahihi.	3	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32250242.mp3	Kila wendapo wanaandamana kama kijibwa na Bwanshero	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32252072.mp3	Johari ni nfano wa manuwari ambayo wanawake hupambia kwenye kiuno chao.	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32252370.mp3	Simu yangu nnnaiweka wapi?	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32279391.mp3	Fikiria vitu vizuri	3	1				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32280139.mp3	Kaka amemtuma dada dukani	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32303519.mp3	Mgonjwa kasahau kume	2	1				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32303655.mp3	Tumekubaliana ntampa mtoto wangu	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32305989.mp3	Ukiumwa lazima umeze dawa	2	0				sw	
b440a1293ab349520ac06f679771b310a80ef4a63f1b0ce9dbc2cf1f04d2fe3265b51bca6d4059b5e3041d93ec626519f28767a808c1c7a406ad936e19959960	common_voice_sw_32353728.mp3	"Hata mtoto pia wampatia msingi wa elmu"	7	0				sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32209940.mp3	Njoo upesi upesi nakungoja.	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32210188.mp3	Vitabu vile vya zamani mimi nimeviraruararua tu	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32210400.mp3	Mwalimu amemaliza kufundisha	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32210569.mp3	Panga uzuri usijekosea.	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32318637.mp3	Awadh anapesa bwana siku hizi anastarehe kwelikweli	7	3	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32318801.mp3	Kibibi ameanguka kwenye utelezi	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32319261.mp3	Mtoto ameruhusiwa kuingia darasani	5	1	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32319287.mp3	Kumegawanywa madawa	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320016.mp3	Siku hizi kuna makanisa kadhaa mtaani kwetu	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320028.mp3	Wanacheza mpira.	3	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320084.mp3	Gari lile limebeba mizigo mizito.	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320212.mp3	Mama alikaanga Samaki.	4	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320252.mp3	Linda sana moyo wako.	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320261.mp3	Msichana huyu ana sauti nzuri mithili ya kinanda.	3	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320278.mp3	Mimi nasikia kisunzi	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320371.mp3	Yaliyo Pemba na Unguja yako	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320483.mp3	Tafuta kitambulisho cha kazi	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320512.mp3	Ya kimaskani	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320548.mp3	"Jambo baya, jambo zuri"	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320636.mp3	Tunataka kuanzisha Taasisi.	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320656.mp3	Sada kajibu swali aliloulizwa	2	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320692.mp3	Watoto wameharibu mashine ya kunyolea nywele.	4	0	twenties	male		sw	
76bf68cdeba9de8923e99eed3b82ce7effc8e94be789045f27a650d34af8bddb14778ade864011df0768e197553dc9f7b0f3b4a438efd3bf1d20a16f218323de	common_voice_sw_32320704.mp3	Habib kauza nyumbaye	2	0	twenties	male		sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32205789.mp3	Wakulima wanazalisha mazao mengi	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32205792.mp3	Wendesha gari yako polepole.	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32205865.mp3	Itone imoya huchia mimba.	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206063.mp3	Nlagizia mhogo wa mia moja.	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206151.mp3	Natoka hondeni na kikapu nichidhie nyanya tele ndani.	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206168.mp3	Kugeze mwalimu yako kachakuja leo?	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206188.mp3	"Bangili nini, vyote vina shaba"	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206211.mp3	Kanantegemea mie kila kitu.	5	1				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206225.mp3	Askari kanalinda hoteli.	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206235.mp3	"Mtoto wampatia elmu, ndio msingi wake"	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32206362.mp3	Vadhee va dhamani valichwambia sungura ni n'janja	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32207207.mp3	Antezea mlango mpaka akajifyanda chanda/kidole	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32207953.mp3	Ng’ombe ukimbidhie na ndoo idovoni.	4	1				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32207991.mp3	Ali etowa vitu vyote sandukuni	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32207993.mp3	Mtu akiwa na mimba na akipata Korona inakuwa kwake ni thaqili sana	3	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32208019.mp3	"Kuvoa, mwana huu ndovoa haambiliki chochote,"	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32208027.mp3	Kuvitambua nvyokwambia leo.	5	2				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32208084.mp3	Vana dhijidhi huchuchomolea dhipwera hondeni.	4	2				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32208139.mp3	Siku a pili chulimla kasa aliyenona nno	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32209006.mp3	Mara ningii isi hupenda kukowa pwani.	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32209019.mp3	"Hili jumba, loo, ni jumba la zamani kweli"	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32209038.mp3	Kimbia haraka sana.	7	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32209072.mp3	Issa amemkopesha Athuman fedha zote	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32209132.mp3	Kweza bidhaa zako	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32209157.mp3	Kuvalya nguo mpya ni faradhi	2	0				sw	
6721fb7d10613f22a6f109625b56f59426565e06952e8321e842b30e68fd155008c7e3a13f51a3b2f882e1fafdbb3649c169569d6d1c0918d2802ef4ae386c07	common_voice_sw_32209184.mp3	Valivaa yakuti vakati va kubika ngoma	2	0				sw	
7d4bfc283d7870d26d00873384a625965665ecd7f1b5e7f3d2a85b6856df59c9bcff842851d5951f2c4f1e4f6285dd98c9b8c5682a89890e2ec417e2fc23221a	common_voice_sw_31839134.mp3	Wawahili wasema nyumba ni msingi	2	0	twenties	female		sw	
7d4bfc283d7870d26d00873384a625965665ecd7f1b5e7f3d2a85b6856df59c9bcff842851d5951f2c4f1e4f6285dd98c9b8c5682a89890e2ec417e2fc23221a	common_voice_sw_31839268.mp3	Daktari kanavyalisa wajawazito.	4	0	twenties	female		sw	
